,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
1489,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,7,7,6,7,7,6,6,6,6,6,7,7,7,7,7,6,6,6,6,8,9,8,10,5,0,0,13,13,10,0,0,0,8,10,10,9,8,7,7,8,8,7,8,9,8,5,4,4,5,5,6,6,7,6,6,6,6,6,7,8,8,8,8,7,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,6,6
1490,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,8,6,5,7,7,7,6,6,5,6,12,9,1,5,8,7,6,8,6,6,6,7,7,7,6,7,6,8,11,10,0,0,0,11,13,13,9,6,5,8,8,5,4,7,8,8,6,2,3,13,12,0,0,9,13,9,4,6,11,6,5,4,7,8,6,12,13,0,1,0,3,7,8,8,7,7,5,5,5,6,7,10,11,10,9,8,6,6,7,8,6,3,3,4,6,7,7,7,6,7,9
1491,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,6,4,7,13,12,0,0,1,11,13,13,12,9,7,6,8,8,6,3,3,6,8,7,7,9,11,7,0,2,7,7,6,7,7,5,5,5,8,9,7,4,4,6,6,6,7,7,5,4,13,13,0,0,0,5,12,10,5,5,1,0,8,13,13,11,6,1,5,10,9,9,9,7,7,6,6,6,5,6,6,6,7,6,7,6,6,7,6,6,6,7,6,6,6
1492,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,7,6,6,5,5,5,5,9,12,10,7,7,6,4,3,5,6,7,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,8,6,0,0,0,1,1,13,13,10,0,1,13,10,0,0,7,7,8,13,13,13,11
1493,6,7,6,6,7,6,6,7,7,7,7,6,7,6,7,6,6,7,6,7,6,6,6,7,6,6,7,7,6,6,6,6,6,6,7,7,7,6,6,7,7,6,7,7,6,6,6,6,7,7,6,7,6,6,7,10,6,1,4,9,8,7,5,6,7,7,7,10,11,7,3,3,4,4,2,2,5,8,6,3,3,5,8,13,13,13,13,5,0,0,0,0,0,2,6,9,10,10,8,8,7,6,6,6,6,6,6,7,7,8,9,9,9,9,7,7,7,7,6,5,8,12,11,5,2,1,4,6,3,3,4,6,7,7,7,7,7,7,6
1494,6,6,7,6,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,7,6,7,6,7,6,7,6,6,7,6,6,6,7,7,6,6,7,6,7,6,6,7,7,6,6,6,7,7,6,6,6,6,7,9,8,8,8,7,7,6,6,7,7,5,6,7,7,6,6,7,7,6,6,6,7,7,6,6,7,7,7,6,7,6,6,6,6,6,6,9,6,7,11,12,0,0,13,13,13,3,4,5,4,3,6,9,7,4,4,5,3,2,4,6,6,6,7,7,7,7,7
1495,2,3,9,9,4,3,7,7,5,5,7,7,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,8,8,12,13,13,13,13,12,10,8,6,5,5,6,7,6,4,5,8,8,6,5,5,6,7,6,5,5,7,6,5,6,8,6,4,4,5,5,5,6,7,6,6,6,6,6,6,7,6,5,6,6,5,5,6,7,7,6,6,6,6,6,6,6,8,7,4,5,6,6,6,8,9,2,0,0,13,13,8,0,0,4,10,5,0,3,10,10,7,4,5,6
1496,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,10,11,0,0,0,3,5,1,1,3,5,6,7,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,8,8,7,8,8,7,7,7,7,7,7,7,7,7,7,7,6,5,3,3,4,7,11,13,13,12,9,7,5,4,4,5,7,8,6,4,4,6
1497,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,7,6,6,7,7,7,6,6,6,7,6,6,6,7,7,6,6,6,6,7,7,6,6,6,6,6,7,7,6,6,6,6,9,13,12,11,2,0,0,13,13,11,0,0,3,10,10,5,2,3,5,9,9,7,5,6,7,7,7,6,6,7,7,7,7,7,7,5,5,6,5,1,2,6,10,13,13,12,1,0,1,2,4,6,6,7,7,7,7,7
1498,7,6,7,7,7,7,6,6,6,7,7,7,6,6,7,7,7,6,6,7,7,7,6,7,7,6,7,6,7,7,6,6,7,6,7,7,6,6,7,6,7,7,6,6,7,7,6,6,7,6,6,7,7,7,5,6,7,6,5,7,9,8,7,7,4,0,0,1,4,8,10,8,5,8,12,11,3,3,12,12,8,5,0,0,12,7,4,5,1,2,10,12,8,3,5,6,8,12,12,11,7,2,1,2,6,8,7,6,7,7,7,7,6,7,7,7,7,7,6,3,3,5,6,1,0,11,13,12,0,13,11,0,13,13,3,0,2,6,13
1499,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,7,7,4,4,7,8,6,4,7,8,6,5,5,6,6,5,4,7,13,4,0,0,3,5,7,13,13,13,13,12,4,0,1,0,0,0,2,2,3,5,5,5,6,7,7,9,11,12,13,13,13,13,13,12,0,1,3,12,12,3,0,7,12,9,4,4,5,6,7,6,5,6,6,7,6
1500,6,5,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,4,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,4,0,0,13,13,13,3,1,1,3,6,4,1,1,8,13,13,13,13,11,1,2,6,2,2,8,10,9,6,3,3,5,6,6,7,7,7,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,7,6,5,4
1501,7,7,7,7,6,7,7,7,7,6,7,7,7,6,6,7,6,7,6,6,7,6,6,7,7,7,7,7,7,7,6,7,6,6,7,7,6,6,7,6,7,7,5,7,7,6,6,10,11,5,1,2,10,11,8,6,4,6,7,6,7,5,6,9,6,7,7,5,8,7,4,4,11,13,5,0,2,10,12,8,1,7,12,2,3,11,11,10,0,2,10,5,9,4,4,5,7,7,7,4,7,9,5,5,9,7,5,7,6,7,5,6,11,6,9,4,5,9,5,5,6,10,8,3,3,7,7,6,8,11,9,2,0,1,6,7,9,8,4
1502,6,8,5,7,7,4,9,7,6,8,5,7,7,6,8,6,7,7,6,6,7,8,5,7,7,6,7,6,6,7,7,6,7,7,6,8,5,8,6,7,6,6,7,6,6,7,6,6,9,6,6,8,6,6,8,4,7,7,6,9,4,8,7,5,6,6,8,7,5,7,9,6,3,3,8,6,7,3,3,4,5,5,6,8,5,7,7,4,7,7,8,6,7,6,6,7,6,8,5,8,8,5,6,8,7,5,8,8,6,5,8,6,6,8,6,7,7,7,8,5,6,7,6,6,7,6,7,7,6,8,6,5,8,6,6,8,6,7,7
1503,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,6,7,7,6,7,6,6,7,7,6,7,7,6,6,7,7,7,7,6,7,7,7,7,6,6,6,7,8,6,5,6,7,6,7,7,6,5,4,2,0,0,0,13,13,13,13,13,1,0,0,0,1,1,2,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,6
1504,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,8,8,5,4,6,7,8,8,7,7,7,7,6,6,6,7,7,7,7,6,7,7,6,6,9,8,5,6,8,9,11,12,11,0,0,0,13,13,13,11,2,0,0,1,3,6,9,10,10,9,8,7,6,6,6,6,5,5,6,6,7,6,6,6,7,7,7,7,6,6,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7
1505,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,7,4,4,6,7,8,7,6,6,6,6,6,5,7,9,8,3,3,8,8,6,6,5,2,2,9,13,9,0,0,0,11,13,13,13,7,5,8,9,7,8,9,6,3,2,1,2,2,2,2,3,5,8,8,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,4,3,3,2,1,0,0,4,13,13,13,12,12,12,13,11,6,3
1506,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,5,0,0,0,10,13,1,9,13,13,2,4,12,12,4,0,1
1507,7,6,6,7,7,6,7,6,6,7,6,6,7,7,6,6,7,7,6,7,6,7,6,7,7,6,7,6,7,7,6,7,6,6,6,7,6,7,6,6,6,7,7,6,6,6,8,12,1,4,8,8,8,6,6,6,7,7,4,10,11,1,2,10,11,4,3,7,7,10,11,2,0,6,13,13,1,0,10,9,5,8,5,3,6,12,8,1,4,9,7,7,7,7,8,5,5,6,7,6,8,7,4,9,7,3,7,8,7,5,6,7,7,6,7,6,6,7,6,6,7,6,6,7,6,7,6,6,6,6,7,7,7,6,6,6,6,7,7
1508,7,7,7,6,6,7,6,7,7,7,7,6,6,7,7,7,7,6,6,7,6,7,6,7,7,6,7,6,5,6,7,7,7,6,7,7,6,6,7,6,6,7,6,6,7,6,6,7,8,6,4,6,10,8,5,5,6,7,6,6,8,7,7,7,6,6,6,7,6,6,11,10,3,1,4,10,10,7,6,7,6,6,6,7,8,6,4,7,7,8,6,6,6,8,8,6,7,6,6,6,7,7,7,6,7,6,7,6,7,6,7,6,6,7,6,7,7,6,7,6,5,6,8,7,7,7,7,4,0,0,1,3,6,11,11,1,0,0,13
1509,7,6,7,6,6,6,6,7,6,6,7,6,7,7,6,7,7,7,6,7,7,6,7,6,7,7,6,6,6,7,7,7,7,6,7,6,7,7,6,6,7,6,7,7,6,4,3,13,13,4,0,0,10,13,12,8,7,7,9,9,8,7,6,5,7,6,3,8,13,7,0,1,10,11,8,7,8,4,2,7,11,5,5,8,7,5,6,7,8,6,5,6,7,7,7,6,8,6,6,6,7,7,6,6,7,7,6,7,8,8,7,6,7,7,6,6,7,6,6,6,6,6,7,6,7,8,4,7,8,6,7,6,6,7,6,7,6,6,6
1510,6,7,7,6,6,6,7,7,6,7,6,7,7,5,7,6,7,7,6,6,7,7,6,7,7,6,6,6,7,7,6,6,7,6,7,7,6,6,7,6,6,7,7,7,6,7,6,7,7,5,7,7,6,7,5,6,7,6,7,7,5,8,6,6,7,6,6,8,7,6,7,7,6,7,7,7,6,7,7,6,7,6,7,7,7,7,6,7,8,8,3,4,8,7,7,7,5,7,10,4,5,8,5,7,7,8,5,6,6,6,8,8,5,5,8,4,6,8,7,6,7,6,8,6,5,8,7,6,6,7,7,5,7,9,7,6,6,6,6
1511,6,7,7,6,7,7,6,7,6,6,7,6,7,6,6,7,6,7,6,5,8,6,7,7,6,7,7,6,7,6,6,8,5,7,7,6,7,8,7,6,6,7,7,6,7,7,6,7,7,5,6,7,7,7,6,7,5,6,8,5,8,7,3,10,8,10,6,2,9,8,6,2,8,10,7,7,5,5,6,6,9,4,6,8,6,6,6,7,6,6,7,6,7,6,6,7,7,5,7,6,7,6,6,7,6,6,7,7,5,7,8,5,7,6,5,8,5,7,8,6,7,6,7,7,6,7,7,6,7,5,7,7,6,7,6,6,7,7,6
1512,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,10,5,0,1,9,13,12,6,3,4,5,6,7,10,12,6,1,1,10,13,13,7,0,0,9,8,12,12,7,1,0,0,7,6,1,0,0,13,13,13,11,1,1,4,7,10,9,8,7,7,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,7,7,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
1513,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,8,7,5,4,4,6,7,7,7,7,6,7,8,8,8,5,4,6,9,10,7,2,2,2,1,13,13,13,9,0,0,0,1,6,6,9,12,11,10,8,8,8,9,9,8,8,5,5,5,6,6,6,6,6,6,7,6,6,6,6,7,7,7,5,2,0,1,5,12,13,10,6,5,10,13,11,7,5,6,6,6,6,6,7,6,6,6,6,6,6
1514,6,7,6,7,7,6,7,6,5,6,7,7,7,9,9,8,7,8,7,5,7,8,5,6,7,6,6,6,7,7,7,7,7,6,6,7,7,7,6,7,7,6,7,6,6,7,6,9,9,3,5,6,8,5,8,6,5,9,8,5,3,7,8,7,5,6,9,5,2,10,6,10,7,3,8,6,6,6,3,8,4,5,6,5,6,6,9,7,7,6,11,12,3,8,10,6,6,8,7,6,7,6,6,7,6,9,6,3,6,7,8,7,6,7,6,7,7,6,7,5,6,8,8,5,6,7,8,5,3,5,5,5,7,5,3,3,8,12,9
1515,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,5,6,6,7,10,7,0,0,2,13,13,13,12,1,0,1,2,2,2,4,7,8,7,7,8,8,4,6,7,6,6,6,7,6,6,7,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,7,7,6,5,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1516,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,7,7,5,7,7,6,6,6,6,5,4,7,11,9,3,2,3,6,9,8,7,7,7,6,7,8,6,6,5,6,9,6,4,5,6,7,8,7,6,6,6,3,9,12,2,0,12,13,13,13,1,1,10,11,8,7,4,1,1,4,9,9,6,5,6,5,6,7,6,6,6,6,6,7
1517,7,7,7,6,7,7,6,6,7,6,7,7,6,6,6,7,7,7,7,7,6,7,7,6,7,7,7,7,7,6,7,6,7,7,6,7,6,7,7,6,7,7,6,7,6,7,7,6,8,8,5,6,9,9,7,8,8,8,8,7,6,6,8,9,7,6,5,3,7,12,10,3,2,6,10,11,11,0,0,0,3,5,8,11,10,9,6,3,6,6,8,11,4,2,6,8,10,7,4,6,7,7,7,8,7,8,8,5,5,8,8,7,6,5,7,6,7,7,7,6,6,7,6,6,7,7,6,6,7,6,7,7,6,7,8,5,6,8,7
1518,7,7,6,7,6,7,7,6,7,6,6,7,6,6,7,7,6,7,7,6,6,7,6,6,7,7,7,6,7,8,6,6,6,6,6,7,7,7,7,6,6,7,6,7,7,7,6,8,7,2,6,7,9,7,6,7,6,5,7,7,7,7,6,6,7,6,7,5,6,10,6,4,9,8,4,5,7,8,7,6,5,4,5,6,7,6,7,7,6,7,7,6,6,7,7,6,6,7,7,6,7,7,6,7,6,5,7,10,6,5,6,6,7,8,6,7,7,6,6,7,6,6,6,8,7,4,7,7,6,7,7,5,8,7,6,7,5,8,7
1519,6,6,7,6,7,7,6,7,7,6,6,7,6,6,6,7,6,7,7,7,6,7,7,6,6,7,6,6,6,6,7,6,6,7,6,6,6,7,7,6,6,6,7,7,6,6,6,7,6,6,6,7,7,6,6,7,5,7,7,6,7,7,7,7,5,5,7,7,7,7,7,6,6,7,7,7,6,7,6,6,8,6,6,6,6,7,6,7,7,6,6,6,6,7,7,6,7,6,6,6,6,7,7,5,6,8,6,5,7,7,7,6,6,7,6,6,7,6,6,7,7,7,7,8,8,7,8,6,6,7,7,6,6,7,8,7,6,6,7
1520,6,7,6,6,7,7,6,7,6,6,6,6,6,7,7,7,6,6,7,7,7,6,6,7,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,6,7,6,7,7,7,7,6,7,7,7,6,6,7,6,7,7,7,7,6,7,6,7,7,6,7,7,6,7,6,7,6,6,7,6,7,6,6,7,7,6,5,6,7,7,7,6,6,7,6,7,6,6,7,7,7,7,6,6,6,8,6,6,11,0,2,13,10,1,9,13,10,0,0,1,0,11,13,13,5,7,6,2,5,10,5,3,8,8,4,10,10,0,13,12,0,13,12,0,9
1521,7,6,7,6,7,7,6,7,7,6,7,7,6,6,7,7,6,7,6,7,6,6,7,7,7,6,6,7,7,7,7,6,7,7,7,7,6,7,7,7,7,6,6,7,7,7,6,6,6,7,6,6,7,6,7,7,7,6,6,7,7,6,7,6,6,7,6,7,6,7,7,6,6,7,6,7,7,6,7,7,6,7,7,6,6,6,7,9,9,3,0,0,0,0,6,13,13,13,13,13,13,6,1,0,0,0,1,1,2,3,4,5,6,8,6,6,6,7,7,6,7,6,6,7,6,7,7,6,7,7,6,6,6,7,7,6,7,6,7
1522,7,6,6,7,7,6,7,7,7,7,7,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,6,7,7,6,7,7,7,6,7,7,6,7,7,6,7,6,7,6,6,7,7,6,7,6,6,7,7,7,6,7,7,7,7,7,7,7,6,6,7,7,6,6,7,6,7,7,6,7,7,7,7,6,6,7,7,7,7,6,7,6,7,6,6,7,7,6,6,6,7,6,7,7,5,7,6,7,7,4,1,13,13,0,0,3,8,7,7,6,7,6,6,5,5,6,7,7,6,6,7,7,7,6,6,7,7,6,7,7,6,7,7
1523,6,6,7,6,7,7,6,7,7,6,6,7,6,6,7,6,7,7,6,7,6,6,7,7,6,6,7,7,7,6,7,7,6,7,6,6,7,7,6,7,7,6,7,7,7,7,6,7,7,6,7,7,7,6,6,7,7,6,6,7,6,6,7,7,7,6,7,7,6,7,7,6,7,6,7,6,7,7,6,6,7,6,7,6,7,6,7,6,7,6,7,6,7,7,7,4,5,8,7,7,5,7,7,6,7,6,7,6,7,6,8,9,6,5,6,7,6,7,6,6,7,6,7,7,6,6,7,7,6,6,7,6,7,8,6,6,7,7,6
1524,7,7,6,7,6,6,7,6,7,7,6,7,7,7,7,7,7,6,6,7,7,6,7,7,6,7,7,7,6,6,7,7,6,7,6,6,7,6,6,6,7,7,6,7,7,7,6,6,7,7,7,6,6,6,6,7,6,7,7,6,7,6,6,7,6,7,7,6,6,7,6,6,6,7,7,6,6,6,7,8,6,4,5,7,7,7,7,7,6,7,9,8,1,0,0,0,4,13,13,13,8,2,4,8,5,2,2,5,10,12,12,11,12,9,4,5,6,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1525,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,5,6,7,6,5,6,7,7,5,5,6,7,8,8,5,4,6,8,7,5,6,6,5,7,7,5,4,6,7,6,6,6,6,5,5,6,6,6,9,8,4,5,6,5,6,7,9,8,5,1,1,3,1,7,13,13,13,13,7,3,0,3,6,11,7,5,5,7,6,5,6,8,7,5,6,8,7,5,6,6,6,6,6,6,6,5,6,7,5,6,7,5,7,6,6,6,6
1526,7,7,6,6,7,7,6,6,6,6,7,7,6,6,7,7,6,7,7,6,6,6,6,7,6,6,7,7,7,6,7,6,7,6,6,7,6,7,7,6,7,7,7,7,6,6,8,9,5,5,7,6,7,6,6,6,7,7,6,7,7,6,7,7,7,6,6,6,7,6,7,8,6,6,7,6,7,6,7,7,6,5,7,5,8,4,7,4,5,5,7,6,7,5,7,6,6,7,5,8,5,7,6,8,6,7,6,7,7,7,6,9,13,0,3,10,8,7,4,8,8,6,6,6,7,6,6,7,6,7,7,6,7,8,7,6,6,7,8
1527,6,7,7,6,6,7,6,6,7,6,7,7,6,6,6,7,6,6,7,6,7,6,6,6,7,7,6,6,7,6,6,7,7,7,6,6,7,6,7,7,6,7,7,6,7,7,7,7,6,7,7,7,6,6,7,5,6,7,6,6,6,6,7,7,6,5,6,7,6,6,6,7,7,6,6,6,6,9,7,6,7,6,6,7,7,7,6,6,6,7,6,6,9,7,7,5,6,5,8,6,8,5,7,6,7,6,5,4,13,12,0,1,9,6,7,8,6,6,8,6,6,5,5,9,10,7,4,6,7,5,8,7,7,7,6,7,6,6,7
1528,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,8,10,6,4,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,9,13,13,0,0,2,13,13,13,11,5,4,5,4,6,5,10,13,8,1,4,7,5,5,10,12,11,4,2,5,9,11,9,3,0,0,0,0,4,6,9,9,6,4,6,8,8,7,6,7,7,7,8,8,7,6,6,6,7,8,8,5,6,8,8
1529,8,7,6,6,6,6,7,7,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,5,6,8,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,5,4,9,13,13,0,0,0,2,5,7,10,11,10,8,5,5,5,6,12,10,1,1,4,8,12,12,10,7,8,7,6,6,11,12,1,0,2,10,12,12,6,1,2,3,6,8,8,7,8,8,6,6,7,7,6,6,8,7,7,7,6,6,8,7,5,7,7,7
1530,6,7,6,7,7,6,6,6,6,7,7,6,7,6,6,7,7,6,7,7,7,6,7,7,6,6,7,7,7,6,6,7,6,6,7,6,7,7,7,7,6,7,6,7,7,6,8,7,3,6,8,8,6,5,5,6,7,8,7,4,8,7,6,7,7,5,8,5,9,10,1,5,8,7,7,7,6,6,7,6,7,6,7,6,8,5,7,6,7,6,6,8,5,8,5,7,6,7,6,6,6,7,7,6,7,6,7,7,6,7,6,6,7,7,7,6,7,6,7,6,7,7,6,6,7,6,6,7,6,7,6,7,6,6,8,6,5,7,7
1531,6,6,7,7,7,6,6,7,7,6,6,7,6,6,7,6,6,6,6,6,7,6,6,7,7,7,6,7,6,6,7,7,7,6,6,7,7,6,7,6,6,7,7,7,7,7,7,7,8,5,6,8,6,7,6,6,8,6,7,6,6,7,7,7,6,6,7,6,6,7,6,6,7,6,7,6,7,6,6,9,6,5,7,6,7,7,5,6,5,8,8,5,7,6,8,5,7,6,7,7,7,6,7,6,8,7,4,6,8,6,6,7,7,6,7,6,7,7,6,7,7,6,6,7,7,7,5,7,7,7,6,5,8,7,6,6,6,7,6
1532,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6,5,9,13,8,0,0,13,13,13,4,1,1,2,4,5,6,7,7,6,6,6,7,7,6,7,6,5,8,11,7,0,0,11,12,10,9,8,7,7,7,6,5,5,7,13,8,0,1,4,5,7,7,9,8,6,6,5,3,2,5,11,13,13,13,6,2,5,7,5,5,5,4,4,4,4,5,6,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,7
1533,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,7,6,6,6,5,4,5,13,13,13,0,0,1,0,1,13,13,5,1,1,4,5,9,12,11,7,3,3,5,6,7,8,10,8,2,1,9,10,8,6,6,6,6,7,7,6,5,8,8,6,6,6,7,6,6,8,6,6,6,7,8,8,8,8,6,4,6,8,6,6,7,6,6,6,6,6,7,6,6,7,7,6,6,6,7,7,6,6,6,7,7,6,6,6,6,7,6,6,6
1534,7,7,6,6,8,7,7,4,5,5,5,7,9,11,7,5,5,6,8,6,7,7,6,7,6,6,7,6,6,6,6,7,7,6,6,6,7,6,6,7,7,6,6,6,6,7,7,9,4,4,7,7,7,7,6,7,6,7,6,6,7,6,8,6,7,6,5,9,8,2,4,10,7,5,7,6,7,7,7,7,6,6,7,6,7,6,6,7,6,7,6,7,6,7,6,7,6,6,7,7,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,6,6,6,6,7,7,6,6,7,7,6,7,6,7,6,6,6,7,6,7,7,7,7,5
1535,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,7,7,6,7,7,6,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,6,7,10,4,3,7,8,6,6,8,6,6,7,7,6,7,7,6,7,6,8,9,4,4,8,8,7,7,6,5,7,6,7,6,6,7,6,9,10,6,3,5,4,6,6,8,8,6,7,5,7,7,8,7,6,6,7,6,6,7,7,7,6,6,7,7,7,6,7,7,6,7,8,7,6,6,6,7,6,7,6,4,5,6,6,5,6,7,6,7,7,6,7,7
1536,6,6,7,6,6,7,6,7,7,7,7,6,7,6,7,7,6,7,7,7,6,7,6,7,7,6,7,7,6,7,7,6,7,7,7,7,6,7,6,7,7,6,7,7,7,7,6,7,7,6,6,6,7,7,6,7,6,7,7,6,7,7,7,6,6,7,6,6,7,6,5,6,8,13,13,0,0,0,0,1,13,13,13,13,13,13,8,2,0,0,1,0,1,3,4,5,5,6,7,7,6,6,6,7,7,6,6,6,7,7,6,6,6,7,7,6,7,6,6,7,8,7,6,5,5,6,7,8,8,8,8,7,6,6,6,7,7,7,7
